Nom,SKU ID,Description Marketing,Image,Fournisseur,Product ID,Plan ID,GUID,Facturation,Engagement,Apps incluses,Apps type,Prix
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL002B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly337,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL002B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly338,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL002B,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly339,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly328,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly329,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly330,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly331,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly332,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001L,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,Monthly333,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001X,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly676,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001X,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly675,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001X,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly677,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly346,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly343,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001M,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly345,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1975,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1977,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1976,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1978,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1980,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1979,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly2000,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1999,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly2001,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001P,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1992,,Mensuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001P,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1990,,Annuel,,,,
Microsoft 365 Audio Conferencing Add On,USCFQ7TTC0LHSL001P,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365AudioConferencing-isvfrnce,monthly1991,,Annuel,,,,
Microsoft 365 E5 Security Add On,USCFQ7TTC0LHQB0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365E5Security-isvfrnce,Monthly-Plan,,Mensuel,,,,
Microsoft 365 E5 Security Add On,USCFQ7TTC0LHQB0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365E5Security-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft 365 E5 Security Add On,USCFQ7TTC0LHQB0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365E5Security-isvfrnce,Annual-Plan,,Annuel,,,,
Microsoft 365 E5 Security Add On,USCFQ7TTC0LHQB0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365E5Security-isvfrnce,monthly2141,,Mensuel,,,,
Microsoft 365 E5 Security Add On,USCFQ7TTC0LHQB0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365E5Security-isvfrnce,monthly2140,,Mensuel,,,,
Microsoft 365 E5 Security Add On,USCFQ7TTC0LHQB0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MS365E5Security-isvfrnce,monthly2142,,Annuel,,,,
Microsoft Intune add on,USCFQ7TTC0LCH40006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftIntune-isvfrnce,Monthly-Plan,,Mensuel,,,,
Microsoft Intune add on,USCFQ7TTC0LCH40006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftIntune-isvfrnce,Annual-Plan,,Annuel,,,,
Microsoft Intune add on,USCFQ7TTC0LCH40006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftIntune-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly-Plan,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Annual-Plan,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly-Plan-n0,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly---Annual-Commit-n0,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Annual-Plan-n0,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly270,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly271,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0006,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly272,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly267,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly268,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0005,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly269,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly294,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly295,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly296,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly291,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly292,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,Monthly293,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly407,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly411,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000G,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly409,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000F,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly2588,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000F,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly2586,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LHPG000F,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly2587,,Annuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly2575,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly2574,,Mensuel,,,,
Microsoft Stream Add On,USCFQ7TTC0LH0C0007,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftStream-isvfrnce,monthly2576,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,One-Month-commitment-for-monthly,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,One-Year-commitment-for-monthlyy,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,One-year-term-duration,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,One-year-term-duration-n0,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW0001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly925,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly926,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF000K,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly927,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly928,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly929,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0LHWF000J,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly930,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly931,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly932,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000D,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,monthly933,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly104,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly105,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000C,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly106,,Annuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly107,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly108,,Mensuel,,,,
Microsoft Viva Add On,USCFQ7TTC0HDJW000H,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,MicrosoftViva-isvfrnce,Monthly109,,Annuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR40002,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,Monthly-Plan,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR40002,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,Annual-Plan,,Annuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR40002,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR40016,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2079,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR4000T,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2085,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR4000T,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2083,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR4000T,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2084,,Annuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR4000R,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2076,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR4000R,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2078,,Mensuel,,,,
Microsoft 365 Compliance Center NCE,USCFQ7TTC0LHR4000R,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365compliancecenter-isvfrnce,monthly2077,,Annuel,,,,
Microsoft 365 E5 Compliance Add On,USCFQ7TTC0LHR40001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,Monthly-Plan,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,USCFQ7TTC0LHR40001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,Monthly---Annual-Commit,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,USCFQ7TTC0LHR40001,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,Annual-Plan,,Annuel,,,,
Microsoft 365 E5 Compliance Add On,USCFQ7TTC0LHR4000Q,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,monthly2087,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,USCFQ7TTC0LHR4000Q,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,monthly2086,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,USCFQ7TTC0LHR4000Q,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,monthly2088,,Annuel,,,,
Microsoft 365 E5 Compliance Add On,M365-E5-eDiscovery-and-Audit---S,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,M365-E5-eDiscovery-and-Audit--n0,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,M365-E5-eDiscovery-and-Audit---S,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,M365-E5-eDiscovery-and-Audit--n1,,Annuel,,,,
Microsoft 365 E5 Compliance Add On,M365-E5-eDiscovery-and-Audit---S,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,M365-E5-eDiscovery-and-Audit--n2,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,M365-E5-Information-Protection-a,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,M365-E5-Information-Protectio-n0,,Mensuel,,,,
Microsoft 365 E5 Compliance Add On,M365-E5-Information-Protection-a,,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/Microsoft_365_logo.webp,microsoft,M365E5Compliance-isvfrnce,M365-E5-Information-Protectio-n1,,Annuel,,,,
